,full_text,hashtags,retweets,geo,tags
565,"🇬🇷 24 teenage refugees from Afghanistan, Benin, Cameroon, Egypt, Iran, Pakistan, Somalia and Syria took part in creating writing workshops.

In this new publication they share their experiences and feelings about lockdown. ✒️🎨 @UNHCRGreece https://t.co/IxCHUrbqDU",set(),12,,"[('Afghanistan', 'LOCATION'), ('Benin', 'LOCATION'), ('Cameroon', 'LOCATION'), ('Egypt', 'LOCATION'), ('Iran', 'LOCATION'), ('Pakistan', 'LOCATION'), ('Somalia', 'LOCATION'), ('Syria', 'LOCATION')]"
566,"liberals b like 89,000+ dead under reagan during the aids crisis? 31,000+ civilian deaths in afghanistan?? 3,700+ extrajudicial drone killings??? but look at all those heckin cute doggos!!!!! drumpf hates puppers &gt;:( https://t.co/mpxC3Sei3F",set(),0,,[]
567,"The Trump Admin is blocking refugees from Iraq and Afghanistan who risked their lives for our military service members.

What a way to thank those who sacrificed their safety for American troops. 
https://t.co/gT3a5ME7Ym",set(),9,,"[('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
568,@ChiefScientist Thank you. I guess there is some sort of bio here https://t.co/UwC9elIPBS,set(),0,,[]
569,"@yarotrof Also interesting how the Siege of Mecca was the same year as Soviet invasion of Afghanistan and the Iraq hostage crisis.  Three pivotal events in the Muslim world that determined the world history for decades to come (collapse of the USSR, decline and fall of US empire, etc.)",set(),0,,"[('Mecca', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Iraq', 'LOCATION'), ('USSR', 'LOCATION'), ('US', 'LOCATION')]"
570,"The topics for the final debate are:

- Fighting COVID-19
- American Families
- Race in America
- Climate Change
- National Security
- Leadership

Still no Foreign Policy for two men who have contributed to death, destruction and chaos around the world during their time in office",set(),90,,"[('America', 'LOCATION')]"
571,"Biden was a top member of the Obama Administration, which illegally bombed seven countries, created the world’s worst humanitarian crisis in Yemen, illegally invaded Syria, continued the illegal occupation of Iraq and Afghanistan, and targeted Americans citizens, etc.",set(),19,,"[('Biden', 'PERSON'), ('Obama', 'ORGANIZATION'), ('Administration', 'ORGANIZATION'), ('Yemen', 'LOCATION'), ('Syria', 'LOCATION'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
572,"The Trump Administration has continued the illegal occupation of Syria, Iraq and Afghanistan, continued to contribute to the world’s worst humanitarian crisis in Yemen, drastically increased civilian casualties in Afghanistan, and increased tensions in the South China Sea.",set(),13,,"[('Trump', 'ORGANIZATION'), ('Administration', 'ORGANIZATION'), ('Syria', 'LOCATION'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Yemen', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('South', 'LOCATION'), ('China', 'LOCATION'), ('Sea', 'LOCATION')]"
573,I’m reminded that @GregAbbott_TX @GovAbbott this year made Texas the FIRST state to refuse to accept refugees who had helped US troops in Iraq &amp; Afghanistan. goes without saying that Gov. Abbott is a traitor to Texan &amp; American values,set(),2,,"[('Texas', 'LOCATION'), ('US', 'LOCATION'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Abbott', 'PERSON')]"
574,I'm not sure that presenting Keir as a remainer to an overwhelmingly remainer party membership in the middle of an NEC ballot is quite the strategic masterstroke the Corbynites think it is. #Newsnight PS I'm a massive pro European.,{'Newsnight'},90,,"[('Keir', 'PERSON'), ('NEC', 'ORGANIZATION')]"
575,"PS: @JoeBiden's ""Muslim ban"" line is a blatant LIE

2,600+ refugees admitted to US in September - mostly from Middle East &amp; Africa

Another 484 SIV's from Afghanistan (during a pandemic)

CA, WA, TX, NC, GA, NY, FL KY, OH, MN top placement states

👉https://t.co/N5iJAKGtcY 3/x https://t.co/XiYfrUeisS",set(),28,,"[('JoeBiden', 'PERSON'), ('US', 'LOCATION'), ('Middle', 'LOCATION'), ('East', 'LOCATION'), ('Africa', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('WA', 'LOCATION'), ('TX', 'LOCATION'), ('NC', 'LOCATION')]"
576,Why a Joe Biden presidency is better for Veterans and the military. Interview with Afghanistan war veteran Mike Hoffman #veteransforbiden #lincolncrats #bidenharris #Joebiden ⁦@JoeBiden⁩  https://t.co/7MuxeH0cmw,"{'lincolncrats', 'bidenharris', 'Joebiden', 'veteransforbiden'}",0,,"[('Joe', 'PERSON'), ('Biden', 'PERSON'), ('Afghanistan', 'LOCATION'), ('Mike', 'PERSON'), ('Hoffman', 'PERSON')]"
577,Afghanistan War Exposed: An Imperial Conspiracy – YouTube https://t.co/Vv7NJyGSrc,set(),0,,[]
578,⁦@POTUS⁩ reportedly got bored during one of his first classified briefings on Afghanistan and ordered milkshakes in the middle of it #SmartNews  https://t.co/nwh0hFtrLs,{'SmartNews'},0,,"[('Afghanistan', 'LOCATION')]"
579,"From Jeffrey K. Walker's Blog:
 Water Balloons Against the Wall https://t.co/i1to9hhdxo #afghanistanwar #aircrashes https://t.co/0B6Y39f7Et","{'aircrashes', 'afghanistanwar'}",2,,"[('Jeffrey', 'PERSON'), ('K.', 'PERSON'), ('Walker', 'PERSON')]"
580,"Don’t know you, Ben. Nice of you to make assumptions. Why don’t you get off the sidelines and get to work. 

We’ll see you in 2021, doing our part to repair America and our institutions.",set(),338,,"[('Ben', 'PERSON'), ('America', 'LOCATION')]"
581,"""We have made America safe again,"" Trump claims, as hundreds of people continue to die each day from a coronavirus pandemic he mishandled https://t.co/Qi4oAI9eWp",set(),235,,"[('America', 'LOCATION'), ('Trump', 'PERSON')]"
582,"The pandemic has killed 220,000 Americans so remind me how we’re safe?",set(),287,,[]
583,"@AmbJohnBolton HR McMaster predicts Trump's Afghanistan approach will fail: “It’s just a travesty... We will pay the price, and we’ll be back. We’ll have to go back, and at a much higher cost.”

https://t.co/a19U70tiqv

@PostOpinions",set(),83,,"[('McMaster', 'PERSON'), ('Trump', 'PERSON'), ('Afghanistan', 'LOCATION')]"
584,"gop scandals/conspiracies/crises:

watergate
iran-contra
aids
9/11
afghanistan war
iraq war
hurrcane katrina
2008 financial crisis 
2008 wall street bailouts
mueller report
jeffrey epstein
ukraine quid-pro-quo
2020 impeachment 
2020 pandemic
2020 wall street bailouts",set(),0,,[]
585,"@MollyJongFast This is roughly equal to the number of Americans who died on 9/11, in the Iraq wars, and in the Afghanistan war... times 22.",set(),0,,"[('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
586,"@HomayonAhmadi @ForeignOfficePk @mfa_afghanistan And Pakistanis as a nation are friends of Afghanistan; having shared national, cultural and religious values; hosting more than 2.5million Afghan refugees and so forth. But your tone seems more like an Indian puppet rather than an Afghan.",set(),0,,"[('Afghanistan', 'LOCATION')]"
587,"@reedgalen @ProjectLincoln “Doing our part to repair America and our institutions”—brought to you by the makers of Bush v. Gore, the Iraq and Afghanistan War, The Patriot Act, DHS (and thus I.C.E)",set(),0,,"[('America', 'LOCATION'), ('Bush', 'PERSON'), ('Gore', 'PERSON'), ('Iraq', 'LOCATION')]"
588,"Politics in 2020 is killing me, I was just about to hit up this dude but we literally started talking about ISIS and the Afghanistan war and Obama and shit and like damn dude I was really just wanting your cock but yeah sure I guess we can talk politics.",set(),0,,"[('ISIS', 'ORGANIZATION'), ('Afghanistan', 'LOCATION'), ('Obama', 'PERSON')]"
589,"""@DrabdullahCE said Afghan govt wud take serious steps 2address the plight of #AfghanRefugees in #Iran and had the issue with Iranian officials

Reports indicate an agreement had been reached with Iranian officials 2allow refugees 2travel to Iran legally.""
https://t.co/HginMeyZDq","{'AfghanRefugees', 'Iran'}",0,,"[('Iran', 'LOCATION'), ('Iran', 'LOCATION')]"
590,"We have 10 mayors in #NE02. Of those, 9 are GOP and 1 is a Dem. All 10 are supporting my reelection! Thank you. I am the bipartisan choice this election.",{'NE02'},36,,"[('GOP', 'ORGANIZATION')]"
591,"Yes, having failed at occupying Afghanistan for ~20 years, and at the cost of thousands of allied killed/wounded and $$$$, there will be a strategic need to do this all over again.  Makes sense.",set(),53,,"[('Afghanistan', 'LOCATION')]"
592,@GrayConnolly I've yet to read a coherent argument with specific concrete goals for what we would accomplish in year 20 of the Afghanistan war that we have not in the preceding 19 years.,set(),0,,"[('Afghanistan', 'LOCATION')]"
593,"CAA, approved by Parliament on December 11, provides citizenship to refugees from six minority religious communities from Bangladesh, Afghanistan &amp; Pakistan, on the condition that they have lived in India for 6 years  &amp; entered the country by Dec 31, 2014. https://t.co/iBFMLSFnlO",set(),3,,"[('CAA', 'ORGANIZATION'), ('Parliament', 'ORGANIZATION'), ('Bangladesh', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Pakistan', 'LOCATION'), ('India', 'LOCATION')]"
594,Do you ever just stop and wonder how different this all could have been if Hillary won?,set(),286,,"[('Hillary', 'PERSON')]"
595,Remember being in 5th grade reading about the Afghanistan war in the kids Times and then going on cool math games like it was nothing 💕,set(),0,,"[('Afghanistan', 'LOCATION'), ('Times', 'ORGANIZATION')]"
596,"@DonJBacon Some of the shitty things bipartisanship has brought us:
-Iraq War
-Afghanistan War
-NAFTA
-War on Drugs
-Mass incarceration
-Climate change
But yeah, good for you I guess.",set(),0,,[]
597,"Years after they fought in Afghanistan, US troops watch as their children deploy to the same war https://t.co/32XxTGoiye",set(),6,,"[('Afghanistan', 'LOCATION'), ('US', 'LOCATION')]"
598,"Who would want to return to the foreign policy disasters of Obama and Bush One and Two, previously a source of bipartisan criticism? Has the public been convinced that relative inaction is somehow worse—or that that isn't what's happening?",set(),0,,"[('Obama', 'PERSON'), ('Bush', 'PERSON')]"
599,"That's scary. 
20years #Afghanistan war",{'Afghanistan'},0,,"[('Afghanistan', 'LOCATION')]"
600,"The failures can be listed on and on and on. Bad intel in Syria, Libyan war leading to the refugee crisis, Crimea. Iraq, Afghanistan, then Iran. Now the UAE signs a peace deal with Israel. Different circumstances—but this is supposed to be worse?",set(),0,,"[('Syria', 'LOCATION'), ('Crimea', 'LOCATION'), ('Iraq', 'LOCATION'), ('Afghanistan', 'LOCATION'), ('Iran', 'LOCATION'), ('UAE', 'LOCATION'), ('Israel', 'LOCATION')]"
601,"@HassanRouhani HE Dr Abdullah Abdullah, Chaiman of HCNR successfully concluded a two days official visit to the Islamic Republic of Iran. We would like to thank excellencies President @HassanRouhani, PM Javad Zarif @Jzarif ...1/2 https://t.co/gMhfDo3OKU",set(),10,,"[('Abdullah', 'PERSON'), ('Abdullah', 'PERSON'), ('Islamic', 'LOCATION'), ('Republic', 'LOCATION'), ('of', 'LOCATION'), ('Iran', 'LOCATION'), ('Javad', 'PERSON'), ('Zarif', 'PERSON')]"
602,"The pandemic, the country’s economic crisis and the war in Syria, which has snarled smuggling routes, have erased profits. The production here and in other communities made Lebanon the world’s third largest hashish supplier, after Morocco and Afghanistan. NYT https://t.co/P3d8BsXsTy",set(),0,,"[('Syria', 'LOCATION'), ('Lebanon', 'LOCATION'), ('Morocco', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
603,"@UNHCRAfg @unafghanistan @SaudiFund_Dev @MoRRAfg @UNHCRAsia @IndrikaRatwatte @BurenCaroline @OCHAAfg @UNHCRgov @Refugees @mfa_afghanistan @RefugeesMedia Who ever help Afghanistan in terms of education,  we support them",set(),0,,"[('Afghanistan', 'LOCATION')]"
604,"@DrabdullahCE @HassanRouhani @JZarif Greetings to Dr. Abdullah Rees, National Peace of Afghanistan. Please reduce the cost of issuing passports and IDs and help Afghan refugees in Iran. The economic and living conditions of the immigrants are very poor.",set(),1,,"[('Abdullah', 'PERSON'), ('Rees', 'PERSON'), ('Afghanistan', 'LOCATION'), ('Iran', 'LOCATION')]"
605,"Norway condemns the horrible car bomb explosion on Sunday in Firozkoh, #Ghor province, which killed and injured a big number of civilians. We offer our sincere condolences to the families and friends of the victims. The #Afghan people deserve peace. @hmohib @AmrullahSaleh2","{'Ghor', 'Afghan'}",5,,"[('Norway', 'LOCATION'), ('Firozkoh', 'LOCATION')]"
606,@NorwayinAfgh @hmohib @AmrullahSaleh2 Norway should not deport Afghan refugees to Afghanistan. #StopDeportation2Afghanistan,{'StopDeportation2Afghanistan'},0,,"[('Norway', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
607,"As violence flares in south Afghanistan, key questions answered Days of fighting in Helmand prompt mass displacement and raise doubts about prospects for peace despite ongoing talks.",set(),1,,"[('Afghanistan', 'LOCATION'), ('Helmand', 'LOCATION')]"
608,"Afghan refugee families have left  one Scots area - because it does not have a mosque
https://t.co/Mx14uwk0Do",set(),0,,"[('Scots', 'LOCATION')]"
609,"This really gets my back.
We have people living on the streets. If they decided to go to Afghanistan or a country whose refugees are coming here, would those countries build churches, provide housing, provide benefits, provide free health care?
I dont think so",set(),0,,"[('Afghanistan', 'LOCATION')]"
610,Check out the latest edition of ADSP's Newsletter. Read up on the work of our members in Q3 in #Afghanistan and #Bangladesh. https://t.co/H8GzvgXq0S,"{'Afghanistan', 'Bangladesh'}",0,,"[('ADSP', 'ORGANIZATION'), ('Afghanistan', 'LOCATION'), ('Bangladesh', 'LOCATION')]"
611,"“Afghanistan's #Covid-19 outbreak has pushed another five million people into food shortages, dramatically worsening the #humanitarian situation in a country already racked by conflict.”
Donate now to #help the people most in need: https://t.co/tUK1N29Dip
https://t.co/kaU50rFMOm","{'humanitarian', 'Covid', 'help'}",6,,"[('Afghanistan', 'LOCATION')]"
612,"This Afghan lady as a refugee after many hurdles escapes from Afghanistan and reaches Delhi via Bangladesh and Nepal and says 

""“Yes, I love it. I love this chai shop. I love everything about India. And I mean it with all my heart."" about my country.",set(),0,,"[('Afghanistan', 'LOCATION'), ('Delhi', 'LOCATION'), ('Bangladesh', 'LOCATION'), ('Nepal', 'LOCATION'), ('India', 'LOCATION')]"
613,Pakistan calls for dignified return of Afghan refugees https://t.co/2D6n45e9gi #Pajhwok #Afghanistan,"{'Afghanistan', 'Pajhwok'}",0,,"[('Pakistan', 'LOCATION'), ('Afghanistan', 'LOCATION')]"
614,"Thiis the definition of crisis
This is what is experienced with a country that's in the middle of a crisis.
Wazvinzwa here iwe keresenziya @advocatemahere &amp; musoro bangu @Sophie_Mokoena
&amp; @peterndoro
@SABCNews
@euinzim
@usembassyharare
#ZimSanctionsMustGo
 https://t.co/msv9L1jQsn",{'ZimSanctionsMustGo'},0,,"[('Wazvinzwa', 'PERSON')]"
615,"Deputy FM @nab_mn, who is on a 2-day visit to #Greece, met with Notis Mitarakis (@nmitarakis), the Greek Minister for Migration &amp; Asylum (@migrationgovgr).

Tackling the migration crisis &amp; strengthening legal migration routes was discussed.

@mfa_afghanistan #Afghanistan https://t.co/Wuguepoo2s","{'Afghanistan', 'Greece'}",1,,"[('Greece', 'LOCATION'), ('Notis', 'PERSON'), ('Mitarakis', 'PERSON'), ('Afghanistan', 'LOCATION')]"
616,"@SabeenGeopol @FTajikyar You don't just slap a snake &amp; let it go, thinking it won't bite again. You need to visit Afghanistan for once to get the perspective. Once they know you're a Pakistani, you won't survive a second breathe &amp; they roam cities freely in thousand. What destruction has Pak caused them?",set(),0,,"[('Afghanistan', 'LOCATION'), ('Pak', 'PERSON')]"
617,"@_Sillyviews @FTajikyar I’ve met Afghan refugees here and they happen to be the most generous people even if they have very little themselves. In terms of how Afghanistan is? What do you think war, foreign cultivation of drug warlords, the drug trade, resource theft, the polarisation of a society as",set(),3,,"[('Afghanistan', 'LOCATION')]"
618,نامش ریحانه است. ۱۰ سال دارد. مکرونی و برنج دوست دارد. دوست دارد آوازخوان شود. او می‌خواهد درس بخواند، می‌خواهد زندگی کنید، اما... https://t.co/k8Ss7Nc2Ij,set(),15,,[]
